Year,Series,concept.REF_AREA,concept.COMPOSITE_BREAKDOWN,Value
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000013,CL_COMP_BREAKDOWN.HZT_STORM,700
2015,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000013,CL_COMP_BREAKDOWN.HZT_CNFLCT,1520
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000013,CL_COMP_BREAKDOWN.HZT_CNFLCT,5298
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000013,CL_COMP_BREAKDOWN.HZT_CNFLCT,10115
2015,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000013,,2775
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000013,,16407
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000013,,11041
2015,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,CL_COMP_BREAKDOWN.HZT_FIREX,121
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,CL_COMP_BREAKDOWN.HZT_FIREX,279
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,CL_COMP_BREAKDOWN.HZT_FIREX,370
2015,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,CL_COMP_BREAKDOWN.HZT_FLOOD,3761
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,CL_COMP_BREAKDOWN.HZT_FLOOD,1957
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,CL_COMP_BREAKDOWN.HZT_FLOOD,103
2015,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,CL_COMP_BREAKDOWN.HZT_STORM,117
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,CL_COMP_BREAKDOWN.HZT_STORM,123
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,CL_COMP_BREAKDOWN.HZT_STORM,447
2015,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,,3999
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,,2466
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,,1163
2015,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,CL_COMP_BREAKDOWN.HZT_FIREX,338
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,CL_COMP_BREAKDOWN.HZT_FIREX,253
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,CL_COMP_BREAKDOWN.HZT_FIREX,159
2015,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,CL_COMP_BREAKDOWN.HZT_FLOOD,107809
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,CL_COMP_BREAKDOWN.HZT_FLOOD,36230
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,CL_COMP_BREAKDOWN.HZT_FLOOD,18690
2015,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,CL_COMP_BREAKDOWN.HZT_STORM,660
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,CL_COMP_BREAKDOWN.HZT_STORM,4162
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,CL_COMP_BREAKDOWN.HZT_STORM,2039
2015,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,550
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,1245
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,2660
2015,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,,109357
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,,41890
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,,23550
2015,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000015,CL_COMP_BREAKDOWN.HZT_FIREX,9
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000015,CL_COMP_BREAKDOWN.HZT_FIREX,64
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000015,CL_COMP_BREAKDOWN.HZT_FIREX,38
2015,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000015,CL_COMP_BREAKDOWN.HZT_STORM,760
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000015,CL_COMP_BREAKDOWN.HZT_STORM,1470
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000015,CL_COMP_BREAKDOWN.HZT_STORM,168
2015,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000015,,769
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000015,,2088
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000015,,436
2016,CL_SERIES.VC_DSR_HH,,CL_COMP_BREAKDOWN.HZT_ERQAK,12
2016,CL_SERIES.VC_DSR_HH,,CL_COMP_BREAKDOWN.HZT_OTHER,769
2017,CL_SERIES.VC_DSR_HH,,CL_COMP_BREAKDOWN.HZT_OTHER,16683
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000001,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,213
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000001,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,229
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000003,CL_COMP_BREAKDOWN.HZT_LNDSL,3
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000003,CL_COMP_BREAKDOWN.HZT_LNDSL,8
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000003,CL_COMP_BREAKDOWN.HZT_CNFLCT,1037
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000003,CL_COMP_BREAKDOWN.HZT_CNFLCT,1007
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000003,CL_COMP_BREAKDOWN.HZT_OTHER,19
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000004,CL_COMP_BREAKDOWN.HZT_FLOOD,15
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000004,CL_COMP_BREAKDOWN.HZT_STORM,761
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000004,CL_COMP_BREAKDOWN.HZT_STORM,1041
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_LNDSL,8
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000006,CL_COMP_BREAKDOWN.HZT_OTHER,1
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_ERQAK,5
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_LNDSL,2
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_LNDSL,5
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000010,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,9
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000010,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,13
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000010,CL_COMP_BREAKDOWN.HZT_LNDSL,1
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000010,CL_COMP_BREAKDOWN.HZT_LNDSL,36
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000010,CL_COMP_BREAKDOWN.HZT_CNFLCT,20
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000011,CL_COMP_BREAKDOWN.HZT_ERQAK,1
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000011,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,2
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000011,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,26
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000011,CL_COMP_BREAKDOWN.HZT_LNDSL,6
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000011,CL_COMP_BREAKDOWN.HZT_OTHER,745
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000011,CL_COMP_BREAKDOWN.HZT_OTHER,15534
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000013,CL_COMP_BREAKDOWN.HZT_LNDSL,3
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000013,CL_COMP_BREAKDOWN.HZT_LNDSL,20
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,CL_COMP_BREAKDOWN.HZT_ERQAK,6
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,97
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,242
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,CL_COMP_BREAKDOWN.HZT_OTHER,4
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000015,CL_COMP_BREAKDOWN.HZT_FLOOD,498
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000015,CL_COMP_BREAKDOWN.HZT_FLOOD,80
2016,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000015,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,56
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000015,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,34
2017,CL_SERIES.VC_DSR_HH,,CL_COMP_BREAKDOWN.HZT_THDR_LGT_STROKE,3
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000003,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,2
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000004,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,38
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000004,CL_COMP_BREAKDOWN.HZT_CNFLCT,362
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000004,CL_COMP_BREAKDOWN.HZT_OTHER,112
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_THDR_LGT_STROKE,1
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_OTHER,851
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000007,CL_COMP_BREAKDOWN.HZT_OTHER,4
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_OTHER,4
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000010,CL_COMP_BREAKDOWN.HZT_OTHER,20
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000013,CL_COMP_BREAKDOWN.HZT_OTHER,42
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000012,CL_COMP_BREAKDOWN.HZT_LNDSL,1
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000014,CL_COMP_BREAKDOWN.HZT_THDR_LGT_STROKE,2
2017,CL_SERIES.VC_DSR_HH,CL_REF_AREA.GA1000015,CL_COMP_BREAKDOWN.HZT_OTHER,116
2015,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_FIREX,12143
2016,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_FIREX,9566
2017,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_FIREX,8446
2015,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_FLOOD,826278
2016,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_FLOOD,614447
2017,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_FLOOD,268783
2015,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_STORM,22483
2016,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_STORM,211249
2017,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_STORM,53404
2015,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,10757
2016,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,13383
2017,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,29535
2015,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_LNDSL,4763
2016,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_LNDSL,1048
2017,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_LNDSL,651
2015,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_CNFLCT,7679
2016,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_CNFLCT,36607
2017,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_CNFLCT,63794
2015,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_OTHER,54
2016,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_OTHER,10697
2017,CL_SERIES.VC_DSR_AFFCT,,CL_COMP_BREAKDOWN.HZT_OTHER,90530
2015,CL_SERIES.VC_DSR_AFFCT,,,884157
2016,CL_SERIES.VC_DSR_AFFCT,,,897069
2017,CL_SERIES.VC_DSR_AFFCT,,,515153
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,CL_COMP_BREAKDOWN.HZT_FIREX,99
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,CL_COMP_BREAKDOWN.HZT_FIREX,410
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,CL_COMP_BREAKDOWN.HZT_FIREX,438
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,CL_COMP_BREAKDOWN.HZT_FLOOD,3064
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,CL_COMP_BREAKDOWN.HZT_FLOOD,3469
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,CL_COMP_BREAKDOWN.HZT_FLOOD,1652
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,CL_COMP_BREAKDOWN.HZT_STORM,447
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,CL_COMP_BREAKDOWN.HZT_STORM,2985
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,CL_COMP_BREAKDOWN.HZT_STORM,3094
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,CL_COMP_BREAKDOWN.HZT_LNDSL,97
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,CL_COMP_BREAKDOWN.HZT_CNFLCT,1245
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,CL_COMP_BREAKDOWN.HZT_CNFLCT,3529
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,CL_COMP_BREAKDOWN.HZT_CNFLCT,2579
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,,4952
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,,11693
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000001,,8984
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000002,CL_COMP_BREAKDOWN.HZT_FIREX,39
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000002,CL_COMP_BREAKDOWN.HZT_FIREX,103
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000002,CL_COMP_BREAKDOWN.HZT_FIREX,24
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000002,CL_COMP_BREAKDOWN.HZT_STORM,500
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000002,CL_COMP_BREAKDOWN.HZT_STORM,387
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000002,CL_COMP_BREAKDOWN.HZT_STORM,277
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000002,CL_COMP_BREAKDOWN.HZT_LNDSL,727
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000002,,1266
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000002,,490
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000002,,301
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000003,CL_COMP_BREAKDOWN.HZT_FIREX,46
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000003,CL_COMP_BREAKDOWN.HZT_FIREX,102
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000003,CL_COMP_BREAKDOWN.HZT_FIREX,158
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000003,CL_COMP_BREAKDOWN.HZT_FLOOD,7747
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000003,CL_COMP_BREAKDOWN.HZT_FLOOD,1626
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000003,CL_COMP_BREAKDOWN.HZT_FLOOD,2226
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000003,CL_COMP_BREAKDOWN.HZT_STORM,49
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000003,CL_COMP_BREAKDOWN.HZT_STORM,177
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000003,CL_COMP_BREAKDOWN.HZT_STORM,43
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000003,,7842
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000003,,7577
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000003,,10079
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000004,CL_COMP_BREAKDOWN.HZT_FIREX,53
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000004,CL_COMP_BREAKDOWN.HZT_FIREX,100
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000004,CL_COMP_BREAKDOWN.HZT_FIREX,60
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000004,CL_COMP_BREAKDOWN.HZT_LNDSL,3904
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000004,CL_COMP_BREAKDOWN.HZT_LNDSL,926
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000004,CL_COMP_BREAKDOWN.HZT_LNDSL,264
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000004,,3957
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000004,,5921
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000004,,6070
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_FIREX,929
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_FIREX,106
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_FIREX,562
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_FLOOD,119780
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_FLOOD,58162
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_FLOOD,48985
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_STORM,2341
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_STORM,12011
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_STORM,1849
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,139
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,135
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,512
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_OTHER,54
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_OTHER,154
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,CL_COMP_BREAKDOWN.HZT_OTHER,1259
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,,123243
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,,70606
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000005,,54690
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000006,CL_COMP_BREAKDOWN.HZT_FIREX,2469
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000006,CL_COMP_BREAKDOWN.HZT_FIREX,220
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000006,CL_COMP_BREAKDOWN.HZT_FIREX,71
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000006,CL_COMP_BREAKDOWN.HZT_FLOOD,823
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000006,CL_COMP_BREAKDOWN.HZT_FLOOD,872
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000006,CL_COMP_BREAKDOWN.HZT_FLOOD,792
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000006,CL_COMP_BREAKDOWN.HZT_STORM,228
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000006,CL_COMP_BREAKDOWN.HZT_STORM,36
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000006,CL_COMP_BREAKDOWN.HZT_STORM,132
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000006,CL_COMP_BREAKDOWN.HZT_LNDSL,35
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000006,CL_COMP_BREAKDOWN.HZT_LNDSL,27
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000006,,3555
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000006,,1161
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000006,,1030
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000007,CL_COMP_BREAKDOWN.HZT_FIREX,511
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000007,CL_COMP_BREAKDOWN.HZT_FIREX,606
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000007,CL_COMP_BREAKDOWN.HZT_FIREX,543
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000007,CL_COMP_BREAKDOWN.HZT_FLOOD,31622
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000007,CL_COMP_BREAKDOWN.HZT_FLOOD,53397
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000007,CL_COMP_BREAKDOWN.HZT_FLOOD,38110
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000007,CL_COMP_BREAKDOWN.HZT_STORM,4943
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000007,CL_COMP_BREAKDOWN.HZT_STORM,16708
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000007,CL_COMP_BREAKDOWN.HZT_STORM,8089
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000007,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,3133
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000007,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,1845
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000007,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,10339
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000007,,40209
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000007,,72556
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000007,,57092
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_FIREX,2037
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_FIREX,742
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_FIREX,1457
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_FLOOD,127018
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_FLOOD,176912
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_FLOOD,71550
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_STORM,3403
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_STORM,45045
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_STORM,14852
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,4402
2016,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,3866
2017,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000008,CL_COMP_BREAKDOWN.HZT_EROSN_RVRBK,5173
2015,CL_SERIES.VC_DSR_AFFCT,CL_REF_AREA.GA1000008,,136860
